6011 Eagleridge Drive,"$4,598,000","$5,938",,3,3,house,,freehold nonstrata,2 storey,forced air,,"golf course nearby, hot tub, shopping nearby",washer/dryer/fridge/stove/dishwasher,eagleridge,16 days,290,r2764936,rebgv,76.00 feet,76 ft x 182 ft (13815 ft²),built in 1964 (59 yrs old),182,2
902 1412 Esquimalt Avenue,"$1,395,000","$4,038","$1,224",2,2,apt/condo,,freehold strata,2 storey,,,,,ambleside,16 days,437,r2764763,rebgv,,,built in 1975 (48 yrs old),,0
104 6687 Nelson Avenue,"$1,599,900",$0,"$1,499",2,3,townhouse,,freehold strata,"2 storey,other",forced air,,"exercise room, marina nearby, recreation nearby",in suite laundry,horseshoe bay,16 days,295,r2764619,rebgv,,,built in 2022 (1 yrs old),,0
5132 Alderfeild Place,"$4,398,000","$10,566",,4,3,house,,freehold nonstrata,2 storey,"baseboard,forced air","cul-de-sac, drapes/window coverings, garage door opener, pantry, security system, smoke alarm, storage shed, vacuum - built in","golf course nearby, marina nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",caulfeild,16 days,1090,r2764786,rebgv,73.00 feet,73 ft x 175 ft (10365 ft²),built in 1980 (43 yrs old),175,0
2878 Bellevue Avenue,"$15,980,000","$62,996",,4,4,house,,freehold nonstrata,2 storey,"natural gas,radiant",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,altamont,16 days,300,r2764542,rebgv,52.50 feet,52 ft x 225 ft (11851 ft²),built in 2016 (7 yrs old),225.50 irr,1
#101 2575 Garden Court,"$3,298,000","$7,121","$2,366",2,2,townhouse,,freehold strata,2 storey,"forced air,geothermal,natural gas","cul-de-sac, hot tub spa/swirlpool","air conditioning, central air conditioning, hot tub, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",whitby estates,16 days,101,r2764545,rebgv,,,built in 2009 (14 yrs old),,1
4952 Meadfeild Road,"$7,998,000","$8,244",,3,3,house,,freehold nonstrata,2 storey,"hot water,natural gas,radiant",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,caulfeild,16 days,69,r2764549,rebgv,65.61 feet,17140 ft²,built in 2022 (1 yrs old),,1
1290 Queens Avenue,"$2,188,000","$3,344",,5,3,house,,freehold nonstrata,2 storey,,cul-de-sac,"recreation nearby, shopping nearby",,british properties,16 days,742,r2764562,rebgv,215.00 feet,215 ft x 165 ft (12197 ft²),built in 1958 (65 yrs old),165/145,0
1801 1972 Bellevue Avenue,"$8,899,000","$20,455","$3,193",3,3,apt/condo,,freehold strata,penthouse,"baseboard,electric","drapes/window coverings, elevator, garage door opener, jetted bathtub, pantry, security system, smoke alarm, vacuum - built in, vaulted ceiling","exercise room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",ambleside,16 days,221,r2764581,rebgv,,,built in 1985 (38 yrs old),,1
5327 Aspen Drive,"$3,289,000","$5,248",,3,2,townhouse,,freehold nonstrata,split entry,"baseboard,forced air,natural gas","drapes/window coverings, garage door opener, garden, security system, smoke alarm, storage shed","air conditioning, central air conditioning, golf course development, marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher, wine cooler",upper caulfeild,16 days,648,r2765101,rebgv,,,built in 1988 (35 yrs old),,1
1345 Whitby Road,"$8,800,000","$29,770",,4,6,house,,freehold nonstrata,3 storey,"hot water,natural gas,radiant","cul-de-sac, drapes/window coverings, fireplace insert, hot tub spa/swirlpool, jetted bathtub, vacuum - built in, vaulted ceiling, water treatment, wet bar","air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,chartwell,20 days,406,r2764259,rebgv,85.00 feet,13966 ft²,built in 2006 (17 yrs old),,0
1035 Crestline Road,"$3,998,000","$12,101",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas,radiant",drapes/window coverings,"golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,british properties,20 days,824,r2764126,rebgv,168.00 feet,17503 ft²,built in 2000 (23 yrs old),,1
6 Montizambert Wynd,"$4,998,000","$4,026",,5,3,house,,freehold nonstrata,3 storey w/bsmt,heat pump,"cul-de-sac, drapes/window coverings, garage door opener","marina nearby, storage, workshop detached",washer/dryer/fridge/stove/dishwasher,howe sound,21 days,519,r2763874,rebgv,100.00 feet,100 ft x 0 ft (1.82 acres),built in 1985 (38 yrs old),0,1
4898 Vista Place,"$4,488,000","$12,637",,5,3,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas,radiant","garage door opener, oven - built in, security system","recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",caulfeild,22 days,528,r2763500,rebgv,102.00 feet,102 ft x 236 ft (18175 ft²),built in 1989 (34 yrs old),236 irr,1
6839 Copper Cove Road,"$2,180,000","$4,224",,3,2,house,,freehold nonstrata,3 level split,natural gas,,"golf course nearby, marina nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,whytecliff,22 days,824,r2763402,rebgv,52.00 feet,52 ft x 132 ft (6851 ft²),built in 1958 (65 yrs old),132,0
3172 Mathers Avenue,"$7,498,000","$31,943",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant","garage door opener, hot tub spa/swirlpool, oven - built in, security system","air conditioning, central air conditioning",washer/dryer/fridge/stove/dishwasher,westmount west,22 days,2793,r2763561,rebgv,100.00 feet,100 ft x 0 ft (12048 ft²),built in 2022 (1 yrs old),0.00,1
968 Duchess Avenue,"$3,188,000","$6,462",$0,3,4,duplex,,freehold strata,2 storey w/bsmt.,"heat recovery ventilator, radiant","garage door opener, heat recovery ventilator, security system, smoke alarm, sprinkler - fire, sprinkler - inground, vacuum - built in",recreation nearby,washer/dryer/fridge/stove/dishwasher,park royal,22 days,665,r2763603,rebgv,193.00 feet,193 ft x 219 ft (12142 ft²),built in 2015 (8 yrs old),219,1
970 Duchess Avenue,"$3,258,000","$6,944",$0,4,4,duplex,,freehold strata,2 storey w/bsmt.,"heat recovery ventilator, radiant","heat recovery ventilator, oven - built in, security system, smoke alarm, sprinkler - fire, sprinkler - inground, vacuum - built in","marina nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",park royal,22 days,1351,r2763606,rebgv,193.00 feet,193 ft x 219 ft (12142 ft²),built in 2015 (8 yrs old),219,1
603 2167 Bellevue Avenue,"$1,789,000","$2,396",$824,2,2,apt/condo,,freehold strata,1 storey,electric,elevator,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",dundarave,23 days,509,r2763113,rebgv,,,built in 1971 (52 yrs old),,0
4313 Rockridge Road,"$7,600,000","$27,277",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, sprinkler - inground","air conditioning, marina nearby, recreation nearby, shopping nearby, swimming pool equipment","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,3 days,98,r2768858,rebgv,95.00 feet,95 ft x 135 ft (12633 ft²),built in 2014 (9 yrs old),135,3
2117 Gordon Avenue,"$2,299,000","$4,392",$449,3,3,townhouse,,freehold strata,2 storey w/bsmt.,"electric,forced air,natural gas",,"recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",dundarave,3 days,247,r2768802,rebgv,,,built in 2004 (19 yrs old),,1
2296 Jefferson Avenue,"$3,158,000","$7,231",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,dundarave,3 days,119,r2768678,rebgv,60.00 feet,60 ft x 132 ft (7920 ft²),built in 1945 (78 yrs old),132,0
845 Jefferson Avenue,"$2,450,000","$5,548",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,sentinel hill,5 days,322,r2768340,rebgv,122.00 feet,122 ft x 131 ft (15572 ft²),built in 1955 (68 yrs old),131.00,0
5445 Westhaven Wynd,"$2,625,000","$5,281",,4,2,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas",cul-de-sac,"golf course nearby, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,eagle harbour,1 day,,r2769488,rebgv,62.00 feet,62 ft x 100 ft (6486 ft²),built in 1978 (45 yrs old),100x53x102,1
290 Kelvin Grove Way,"$2,688,000","$6,847",,7,4,house,,freehold nonstrata,3 storey,radiant,cul-de-sac,"marina nearby, recreation nearby","microwave, washer/dryer/fridge/stove/dishwasher",lions bay,23 days,780,r2763081,rebgv,50.00 feet,50 ft x 220 ft (11228 ft²),built in 1994 (29 yrs old),220,1
1170 Eyremount Drive,"$6,995,000","$16,403",,7,5,house,,freehold nonstrata,2 storey w/bsmt.,,,,,chartwell,23 days,218,r2763036,rebgv,101.00 feet,15183 ft²,built in 1981 (42 yrs old),,1
102 2246 Bellevue Avenue,"$1,650,000","$3,170",$646,2,2,apt/condo,,freehold strata,1 storey,"baseboard,hot water","drapes/window coverings, elevator, oven - built in","shared laundry, storage","dishwasher, freezer, refrigerator, stove",dundarave,23 days,1765,r2763368,rebgv,,,built in 1966 (57 yrs old),,0
68 Bonnymuir Drive,"$2,588,000","$5,650",,3,2,house,,freehold nonstrata,1 storey,,,,,glenmore,24 days,432,r2762728,rebgv,91.00 feet,91 ft x 135 ft (12439 ft²),built in 1958 (65 yrs old),135,0
2407 Mathers Avenue,"$7,780,000","$9,257",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,"heat recovery ventilator, hot water,radiant","garden, heat recovery ventilator, hot tub spa/swirlpool, security system, sprinkler - inground, vacuum - built in, wet bar","air conditioning, central air conditioning, golf course nearby, hot tub, recreation nearby, sauna, shopping nearby, swimming pool equipment","in suite laundry, washer/dryer/fridge/stove/dishwasher, wine cooler",dundarave,24 days,605,r2762721,rebgv,122.00 feet,122 ft x 66 ft (8052 ft²),built in 2023 (0 yrs old),66,0
404 6699 Nelson Avenue,"$1,585,000",$0,$888,2,2,apt/condo,,freehold strata,"corner unit,upper unit","geothermal,hot water,natural gas","elevator, garage door opener, smoke alarm, sprinkler - fire","air conditioning, exercise room, golf course nearby, shopping nearby, storage","in suite laundry, microwave, refrigerator, washer/dryer/fridge/stove/dishwasher",horseshoe bay,24 days,123,r2762667,rebgv,,,built in 2022 (1 yrs old),,0
4371 Rockridge Road,"$2,898,000","$6,980",,3,2,house,,freehold nonstrata,2 storey,"baseboard,forced air,heat pump","drapes/window coverings, smoke alarm, sprinkler - fire","air conditioning, golf course nearby, marina nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,24 days,845,r2762686,rebgv,90.00 feet,90 ft x 150 ft (13504 ft²),built in 1970 (53 yrs old),150,1
780 Eyremount Drive,"$6,498,000","$23,064",,5,6,house,,freehold nonstrata,2 storey w/bsmt.,"heat recovery ventilator, hot water,natural gas,radiant","drapes/window coverings, fireplace insert, garage door opener, heat recovery ventilator, hot tub spa/swirlpool, oven - built in, pantry, security system, sprinkler - fire",recreation nearby,washer/dryer/fridge/stove/dishwasher,british properties,24 days,382,r2762708,rebgv,110.00 feet,110 ft x 324 ft (34633 ft²),built in 2014 (9 yrs old),324,1
245 Kelvin Grove Way,"$3,149,000","$6,603",,4,3,house,,freehold nonstrata,2 storey w/bsmt.,forced air,"drapes/window coverings, garage door opener, hot tub spa/swirlpool","golf course nearby, marina nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,lions bay,24 days,811,r2762532,rebgv,68.00 feet,68 ft x 220 ft (14196 ft²),built in 1990 (33 yrs old),220iir,1
4831 Water Lane,"$6,998,000","$23,326",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas,radiant",elevator,"air conditioning, hot tub, marina nearby, recreation nearby, shopping nearby",,olde caulfeild,24 days,2815,r2762605,rebgv,201.00 feet,201 ft x 196 ft (35241 ft²),built in 1996 (27 yrs old),196/211 irreg,1
625 St. Andrews Road,"$6,599,000","$37,003",,5,6,house,,freehold nonstrata,2 storey w/bsmt.,natural gas,"elevator, garden, oven - built in, security system","central air conditioning, golf course nearby, recreation nearby, sauna, shopping nearby","washer/dryer/fridge/stove/dishwasher, wine cooler",british properties,25 days,373,r2762470,rebgv,137.00 feet,137 ft x 211 ft (25208 ft²),built in 2018 (5 yrs old),211,4
2145 Kings Avenue,"$4,280,000","$8,838",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas,radiant","fireplace insert, garage door opener, oven - built in, smoke alarm, sprinkler - fire, sprinkler - inground, vacuum - built in","air conditioning, central air conditioning, golf course nearby, marina nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,dundarave,25 days,411,r2762454,rebgv,55.00 feet,55 ft x 119 ft (6468 ft²),built in 2009 (14 yrs old),119,1
598 St. Andrews Road,"$4,695,000","$7,685",,5,5,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,radiant",,"golf course nearby, hot tub, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,glenmore,26 days,218,r2762421,rebgv,143.00 feet,143 ft x 234 ft (15867 ft²),built in 2018 (5 yrs old),234 irr,1
1770 Ottawa Place,"$3,628,000","$7,541",,6,4,house,,freehold nonstrata,2 storey,"baseboard,electric",cul-de-sac,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",ambleside,27 days,723,r2762218,rebgv,98.00 feet,11043 ft²,built in 2008 (15 yrs old),,1
2997 Rosebery Avenue,"$5,998,000","$13,542",,6,3,house,,freehold nonstrata,2 storey w/bsmt.,,,"recreation nearby, shopping nearby",,altamont,28 days,624,r2761943,rebgv,88.00 feet,88 ft x 198 ft (20125 ft²),built in 1980 (43 yrs old),198 irregular,1
1281 Clyde Avenue,"$2,500,000","$6,356",,3,2,house,,freehold nonstrata,2 storey,other,,"marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,ambleside,29 days,649,r2761817,rebgv,66.00 feet,66 ft x 122 ft (8052 ft²),built in 1926 (97 yrs old),122,0
47 Brunswick Beach Road,"$3,799,000","$7,723",$0,2,2,house,,freehold strata,1 storey,"electric,wood",,,"in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",lions bay,29 days,604,r2761684,rebgv,50.00 feet,50 ft x 102 ft (5271 ft²),built in 1902 (121 yrs old),102,0
102 6699 Nelson Avenue,"$1,399,900",$0,"$1,155",2,2,apt/condo,,freehold strata,other,forced air,,"exercise room, marina nearby, recreation nearby",in suite laundry,horseshoe bay,30 days,620,r2761314,rebgv,,,built in 2022 (1 yrs old),,0
4313 Rockridge Road,"$7,600,000","$27,277",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, sprinkler - inground","air conditioning, marina nearby, recreation nearby, shopping nearby, swimming pool equipment","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,3 days,98,r2768858,rebgv,95.00 feet,95 ft x 135 ft (12633 ft²),built in 2014 (9 yrs old),135,3
2117 Gordon Avenue,"$2,299,000","$4,392",$449,3,3,townhouse,,freehold strata,2 storey w/bsmt.,"electric,forced air,natural gas",,"recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",dundarave,3 days,247,r2768802,rebgv,,,built in 2004 (19 yrs old),,1
2296 Jefferson Avenue,"$3,158,000","$7,231",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,dundarave,3 days,119,r2768678,rebgv,60.00 feet,60 ft x 132 ft (7920 ft²),built in 1945 (78 yrs old),132,0
75 Sunset Drive,"$2,550,000","$5,490",,4,3,house,,freehold nonstrata,"2 storey,split entry","heat recovery ventilator, forced air,heat pump,wood","drapes/window coverings, fireplace insert, garage door opener, garden, heat recovery ventilator, jetted bathtub, smoke alarm, storage shed","air conditioning, central air conditioning, golf course nearby, guest suite, marina nearby, recreation nearby, storage, workshop detached","free standing fireplace or woodstove, in suite laundry, washer/dryer/fridge/stove/dishwasher",lions bay,30 days,3246,r2761426,rebgv,75.81 feet,75 ft x 317 ft (23522 ft²),built in 1983 (40 yrs old),317.4,1
5445 Westhaven Wynd,"$2,625,000","$5,281",,4,2,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas",cul-de-sac,"golf course nearby, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,eagle harbour,1 day,,r2769488,rebgv,62.00 feet,62 ft x 100 ft (6486 ft²),built in 1978 (45 yrs old),100x53x102,1
2211 Haywood Avenue,"$4,798,000","$5,889",,4,4,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant",,"air conditioning, recreation nearby, shopping nearby","microwave, refrigerator, washer/dryer/fridge/stove/dishwasher",dundarave,30 days,1578,r2761503,rebgv,51.59 feet,51 ft x 131 ft (6796 ft²),built in 2023 (0 yrs old),131.73,1
75 Sunset Drive,"$2,550,000","$5,490",,4,3,house,,freehold nonstrata,"2 storey,split entry","heat recovery ventilator, forced air,heat pump,wood","drapes/window coverings, fireplace insert, garage door opener, garden, heat recovery ventilator, jetted bathtub, smoke alarm, storage shed","air conditioning, central air conditioning, golf course nearby, guest suite, marina nearby, recreation nearby, storage, workshop detached","free standing fireplace or woodstove, in suite laundry, washer/dryer/fridge/stove/dishwasher",lions bay,30 days,3246,r2761426,rebgv,75.81 feet,75 ft x 317 ft (23522 ft²),built in 1983 (40 yrs old),317.4,1
